chat_id,n_turns,a_hat_full,a_hat_t5,delta_t5,a_hat_t8,delta_t8,a_hat_t10,delta_t10,a_hat_t12,delta_t12,a_hat_t15,delta_t15,a_hat_t20,delta_t20,a_hat_t25,delta_t25,a_hat_t30,delta_t30,a_hat_t40,delta_t40,a_hat_t50,delta_t50,first_stable_t,mal_mean
c0079,44,0.17345354395035528,0.8078707797709579,0.6344172358206026,0.6085405946241406,0.4350870506737853,0.5204529834926522,0.34699943954229695,0.46777834912525723,0.29432480517490195,0.3942421389298527,0.22078859497949743,0.32190009922014345,0.14844655526978817,0.2788745504709327,0.1054210065205774,0.23743007805169183,0.06397653410133655,0.1892296281206059,0.015776084170250615,,,30.0,0.3454545454545454
c0080,61,0.1669846514011902,0.874999998758012,0.7080153473568218,0.7226283486439066,0.5556436972427163,0.6181231776526285,0.45113852625143824,0.5277633349873471,0.36077868358615683,0.4683380580650491,0.3013534066638589,0.4109180365949338,0.2439333851937436,0.34456537513737107,0.17758072373618086,0.2965651107158379,0.1295804593146477,0.23939354020140083,0.07240888880021062,0.20098469038719982,0.03400003898600962,40.0,0.15
c0081,23,0.37017158984826515,0.874999998758012,0.5048284089097469,0.7485893522916152,0.37841776244335,0.6594478883105401,0.289276298462275,0.5825469585093371,0.21237536866107198,0.48114414664304794,0.1109725567947828,0.4068088836131045,0.036637293764839374,,,,,,,,,20.0,0.7083333333333334
c0082,19,0.45388659812496857,0.874999998758012,0.4211134006330435,0.862961448948706,0.4090748508237374,0.7112574969661332,0.2573708988411646,0.6294227187022402,0.17553612057727164,0.5661450294497985,0.11225843132482993,,,,,,,,,,,,0.0
c0083,111,0.12324987234209084,0.874999998758012,0.7517501264159212,0.8204366939071406,0.6971868215650497,0.7847012907586555,0.6614514184165646,0.739411087559,0.6161612152169091,0.6826411917318908,0.5593913193897999,0.5995790994461908,0.4763292271041,0.46994343087410895,0.3466935585320181,0.42941530871542355,0.3061654363733327,0.30667466067326976,0.18342478833117892,0.25705979913270477,0.13380992679061393,,0.1219512195121951
c0084,88,0.12967484863597048,0.874999998758012,0.7453251501220416,0.6888922494194247,0.5592174007834543,0.5829257659918106,0.4532509173558401,0.5050136294060412,0.37533878077007077,0.4650191753205143,0.33534432668454384,0.37830450744681765,0.24862965881084717,0.33595632365570016,0.20628147501972968,0.3036258975316223,0.1739510488956518,0.25543766758808445,0.12576281895211397,0.21534699605078195,0.08567214741481147,50.0,0.3703703703703703
c0085,247,0.08613154249989019,0.874999998758012,0.7888684562581219,0.8073366172791852,0.721205074779295,0.7240118288348315,0.6378802863349413,0.6270763118415233,0.5409447693416332,0.5294537619418214,0.4433222194419312,0.5392987765616454,0.4531672340617552,0.5032064714365292,0.417074928936639,0.42102485799811884,0.33489331549822865,0.33974437575447297,0.2536128332545828,0.31743294682098466,0.23130140432109447,,0.1003861003861003
c0086,39,0.2085452056165126,0.7741391604636992,0.5655939548471867,0.5889032752319143,0.38035806961540175,0.5218930025274118,0.3133477969108992,0.46005951688158564,0.25151431126507307,0.3787927581828235,0.17024755256631088,0.30888426226258214,0.10033905664606954,0.28180778024098985,0.07326257462447724,0.24999574047029813,0.041450534853785526,,,,,25.0,0.1136363636363636
c0087,58,0.14464471772944146,0.8185122144737077,0.6738674967442663,0.7207059021096531,0.5760611843802117,0.6214182011681899,0.4767734834387485,0.5560278776542013,0.4113831599247598,0.5068964637509382,0.3622517460214968,0.3775040971387498,0.23285937940930831,0.30832247796864903,0.16367776023920758,0.2715365688435887,0.12689185111414722,0.2055011914309613,0.060856473701519836,0.1642388004040306,0.019594082674589147,40.0,0.1694915254237288
c0088,15,0.5285389332040579,0.874999998758012,0.3464610655539542,0.7749666030812106,0.2464276698771527,0.6553064639641007,0.12676753076004288,0.5822957394070383,0.0537568062029804,0.5285389332040579,0.0,,,,,,,,,,,12.0,0.0
c0089,35,0.3629269155992898,0.874999998758012,0.5120730831587222,0.767417297373271,0.4044903817739812,0.649573127801037,0.28664621220174724,0.6358448005044466,0.2729178849051568,0.5637966432829042,0.20086972768361444,0.5135766159061276,0.15064970030683777,0.42449182088376314,0.06156490528447334,0.41550412485211846,0.05257720925282866,,,,,25.0,0.0
c0090,55,0.25731083402044413,0.874999998758012,0.617689164737568,0.8044110134654526,0.5471001794450085,0.7324444468951944,0.47513361287475026,0.6849341994525916,0.42762336543214746,0.6279381895674471,0.37062735554700293,0.5693715372666162,0.312060703246172,0.45686327188189424,0.1995524378614501,0.3654266898359249,0.10811585581548078,0.306210260645564,0.04889942662511987,0.28865329510328513,0.031342461082841,40.0,0.0
c0091,20,0.2793326171409591,0.6155540444052374,0.33622142726427834,0.44039831888998854,0.16106570174902946,0.3670733900572981,0.08774077291633903,0.3413285778037371,0.061995960662778016,0.2693359325716053,0.009996684569353764,0.2793326171409591,0.0,,,,,,,,,10.0,0.074074074074074
c0092,37,0.2262124071630542,0.7909811648257199,0.5647687576626657,0.6789778728276271,0.4527654656645729,0.6251995665114596,0.39898715934840534,0.5608667630628269,0.33465435589977266,0.47037848591261594,0.24416607874956173,0.3618961832125864,0.13568377604953216,0.2939681954006428,0.06775578823758857,0.2618789169028833,0.03566650973982907,,,,,25.0,0.0256410256410256
c0093,73,0.19612618241864388,0.8476946742383722,0.6515684918197283,0.6723402858331323,0.47621410341448844,0.565407615133898,0.36928143271525415,0.5322377567177466,0.33611157429910277,0.48484671317546474,0.28872053075682086,0.4136683373983128,0.21754215497966894,0.3624356633957271,0.1663094809770832,0.3324364218079882,0.13631023938934433,0.30300132388914924,0.10687514147050536,0.2674597622006655,0.0713335797820216,50.0,0.0769230769230769
c0094,460,0.015385599736610056,0.6085714172092718,0.5931858174726617,0.44152201956354875,0.4261364198269387,0.3810318283476589,0.36564622861104884,0.35944804571019207,0.344062445973582,0.36837379940309356,0.3529881996664835,0.35971485754947186,0.3443292578128618,0.3038312960634084,0.28844569632679834,0.2562741885598356,0.24088858882322553,0.20396426089895797,0.18857866116234792,0.16412944269689567,0.14874384296028562,,0.8294243070362474
c0095,183,0.08784833335614788,0.874999998758012,0.7871516654018642,0.6794381089351302,0.5915897755789824,0.6233060719155993,0.5354577385594514,0.5850278731221693,0.4971795397660214,0.5320410903480205,0.4441927569918726,0.4739292811070908,0.3860809477509429,0.4508639138642861,0.3630155805081382,0.3926419146147244,0.30479358125857653,0.3154133070366706,0.2275649736805227,0.25543536894133223,0.16758703558518434,,0.0969162995594713
c0096,428,0.032220268728322496,0.874999998758012,0.8427797300296895,0.7482048522315988,0.7159845835032763,0.6234640070176519,0.5912437382893294,0.5450297721204328,0.5128095033921103,0.5208011065324293,0.48858083780410677,0.42104789062614656,0.38882762189782405,0.3445293690357209,0.3123091003073984,0.2920957080804274,0.2598754393521049,0.24628736587165584,0.21406709714333333,0.20523400560974486,0.17301373688142235,,0.064367816091954
c0097,54,0.23133235004637892,0.874999998758012,0.6436676487116331,0.6852693940543009,0.45393704400792195,0.5961233455058766,0.3647909954594977,0.5504117483089643,0.3190793982625854,0.5071795952921234,0.2758472452457445,0.46550061948176585,0.23416826943538693,0.4288171895366168,0.19748483949023787,0.3944125281550506,0.1630801781086717,0.29832090228551433,0.06698855223913541,0.24132013955830683,0.009987789511927914,40.0,0.320754716981132
c0098,152,0.08350366535775092,0.874999998758012,0.7914963334002612,0.7793908825827491,0.6958872172249982,0.7676028950026608,0.6840992296449099,0.6971982949745285,0.6136946296167776,0.6001439312416931,0.5166402658839422,0.45823722229650016,0.3747335569387492,0.391962854131863,0.30845918877411205,0.3445417196739228,0.2610380543161719,0.2572954259894988,0.17379176063174787,0.19885886345120515,0.11535519809345424,,0.6178343949044586
c0099,47,0.23545001561017906,0.874999998758012,0.639549983147833,0.7111067034494836,0.4756566878393045,0.6652430266226965,0.42979301101251743,0.6058879040329693,0.37043788842279024,0.5085338400386239,0.2730838244284448,0.3995313495846871,0.16408133397450805,0.3426192198455493,0.10716920423537027,0.2972562837863429,0.06180626817616383,0.25307748681786585,0.01762747120768679,,,30.0,0.125
c0100,147,0.08648948345455353,0.874999998758012,0.7885105153034585,0.6671901758238563,0.5807006923693028,0.6062505696712942,0.5197610862167407,0.5281974091641731,0.4417079257096196,0.4512744820789936,0.3647849986244401,0.35368518031734525,0.2671956968627917,0.3094251434015444,0.22293565994699088,0.2884111277209596,0.20192164426640608,0.23727743491945325,0.1507879514648997,0.20607763429291734,0.11958815083836381,,0.0121212121212121
c0101,78,0.12466063740537926,0.8350165995600017,0.7103559621546225,0.6208631188111672,0.49620248140578793,0.53952018280154,0.41485954539616077,0.4841627467553096,0.3595021093499304,0.41571262967295003,0.2910519922675708,0.3116409397789999,0.18698030237362068,0.28395642512327257,0.15929578771789332,0.2415768336496581,0.11691619624427883,0.19277526943928136,0.0681146320339021,0.16524865543364367,0.04058801802826441,40.0,0.0
c0102,68,0.18520788716161188,0.874999998758012,0.6897921115964002,0.7115567183473717,0.5263488311857598,0.6143751322528835,0.4291672450912717,0.5685446100547806,0.3833367228931688,0.4844920704875739,0.29928418332596207,0.4087356600908321,0.22352777292922024,0.36218756572327254,0.17697967856166066,0.31864274753826316,0.13343486037665128,0.2837419371865408,0.0985340500249289,0.24555215243306933,0.06034426527145745,40.0,0.0
c0103,62,0.19201355115161656,0.874999998758012,0.6829864476063955,0.7865475847249552,0.5945340335733387,0.6963019580341127,0.5042884068824961,0.602943645193724,0.41093009404210745,0.5376497698744435,0.3456362187228269,0.4015048653958861,0.20949131424426953,0.34983545583446374,0.15782190468284718,0.32695662322752367,0.1349430720759071,0.27593183489263434,0.08391828374101779,0.2202785986312286,0.028265047479612032,40.0,0.1111111111111111
c0104,51,0.19580380037260792,0.874999998758012,0.6791961983854041,0.663904920133619,0.4681011197610111,0.5563858698826001,0.36058206950999216,0.4859966866441044,0.2901928862714965,0.4352255110023202,0.2394217106297123,0.39542227379293526,0.19961847342032735,0.3364727362436979,0.14066893587108997,0.2966329822244209,0.100829181851813,0.2341719361811543,0.038368135808546394,0.19931723256332162,0.0035134321907137056,40.0,0.0
c0105,57,0.19656432451846534,0.874999998758012,0.6784356742395468,0.7457643910238825,0.5492000665054171,0.630869262367837,0.4343049378493717,0.5645873260763382,0.3680230015578729,0.5238015822948662,0.32723725777640084,0.43520531535736373,0.2386409908388984,0.36985334667083486,0.17328902215236952,0.32651800207072323,0.1299536775522579,0.256304190098786,0.059739865580320684,0.21377826031900332,0.017213935800537983,40.0,0.0
c0106,44,0.2403582165430471,0.874999998758012,0.6346417822149649,0.768321627062691,0.5279634105196439,0.6757407155318003,0.43538249898875314,0.5803504459131461,0.339992229370099,0.519927307819466,0.2795690912764188,0.45049192397903626,0.21013370743598916,0.3772148798570396,0.13685666331399252,0.3230688183238594,0.08271060178081233,0.2631547049624826,0.022796488419435518,,,30.0,0.0
c0107,42,0.23649202422897486,0.874999998758012,0.6385079745290372,0.6959027119174184,0.4594106876884435,0.5784225786370011,0.3419305544080262,0.5240562416690163,0.28756421744004146,0.5221310146538934,0.2856389904249186,0.4222376824922407,0.18574565826326583,0.3550814979532657,0.11858947372429085,0.31316177162639497,0.07666974739742011,0.2445003313126916,0.008008307083716748,,,30.0,0.0
c0108,50,0.1894619612331246,0.874999998758012,0.6855380375248874,0.8041876769446376,0.6147257157115129,0.6573780831930385,0.4679161219599139,0.5588522317691854,0.3693902705360608,0.46131597137424585,0.27185401014112126,0.37804756670616046,0.18858560547303588,0.3379453767649023,0.14848341553177774,0.28960931702024295,0.10014735578711836,0.2271974436133054,0.03773548238018082,0.1894619612331246,0.0,40.0,0.0961538461538461
c0109,50,0.2037163186040736,0.874999998758012,0.6712836801539385,0.6879695773886159,0.4842532587845423,0.5897801776396111,0.3860638590355375,0.5266792330531558,0.3229629144490822,0.4427327365847321,0.2390164179806585,0.40116427818153283,0.19744795957745923,0.3511249240778883,0.1474086054738147,0.3092216449947728,0.10550532639069918,0.24755201536177995,0.04383569675770635,0.2037163186040736,0.0,40.0,0.0
c0110,38,0.19934828014389358,0.8665530906860565,0.6672048105421629,0.7507818817511708,0.5514336016072772,0.615432341053858,0.4160840609099644,0.5313007686916729,0.33195248854777926,0.4399046957070452,0.24055641556315163,0.34600687735716884,0.14665859721327526,0.27264983093626216,0.07330155079236858,0.23420680965584167,0.034858529511948094,,,,,25.0,0.1707317073170731
c0111,44,0.25898123433141285,0.874999998758012,0.6160187644265992,0.7409048028948318,0.481923568563419,0.6132362400454457,0.3542550057140329,0.5327289468538418,0.2737477125224289,0.49426213366142274,0.2352808993300099,0.46977472197948666,0.21079348764807382,0.4102117078064745,0.15123047347506163,0.3312909324085431,0.07230969807713028,0.2821153311860586,0.023134096854645736,,,30.0,0.0
c0112,37,0.2667216010176331,0.7868253014934335,0.5201037004758005,0.6480894120062397,0.3813678109886066,0.6035168946867918,0.3367952936691587,0.5123602880801527,0.24563868706251957,0.4677847089726308,0.2010631079549977,0.42105345095055996,0.15433184993292687,0.35918643613267687,0.09246483511504378,0.3049295100704508,0.038207909052817735,,,,,25.0,0.0
c0113,39,0.2537182518772584,0.874999998758012,0.6212817468807537,0.7391820100512665,0.4854637581740081,0.7215317913066126,0.4678135394293542,0.652029074576806,0.39831082269954765,0.5443548370410878,0.2906365851638294,0.47450973158173293,0.22079147970447455,0.3906267166412209,0.1369084647639625,0.33356814050064015,0.07984988862338177,,,,,30.0,0.0256410256410256
c0114,39,0.2435647212855225,0.874999998758012,0.6314352774724895,0.7511061749244756,0.5075414536389531,0.6538247781502998,0.4102600568647773,0.5730801216282488,0.3295154003427263,0.48795143770749416,0.24438671642197166,0.40909841681899584,0.16553369553347333,0.34311069674030414,0.09954597545478164,0.2884991063349279,0.04493438504940542,,,,,25.0,0.4761904761904761
c0115,24,0.3829479513835876,0.874999998758012,0.49205204737442443,0.7767982702157925,0.3938503188322049,0.7014045878710947,0.3184566364875071,0.6353256763396892,0.25237772495610156,0.5643853431689222,0.18143739178533458,0.42597621872694885,0.04302826734336124,,,,,,,,,20.0,0.0
c0116,27,0.35037695726297247,0.874999998758012,0.5246230414950396,0.6737506713709758,0.3233737141080033,0.6285099271929329,0.2781329699299604,0.5661094175927472,0.21573246032977478,0.4935501024369765,0.14317314517400404,0.4441648634177949,0.09378790615482241,0.37193992032653456,0.02156296306356209,,,,,,,20.0,0.2592592592592592
c0117,32,0.13489963433830604,0.5959977971651624,0.4610981628268564,0.40308639234214055,0.2681867580038345,0.33344328986496846,0.19854365552666242,0.3031147474369492,0.16821511309864318,0.2454411020777417,0.11054146773943566,0.20184434417103314,0.0669447098327271,0.16853981833599133,0.033640183997685286,0.14094274056890987,0.006043106230603834,,,,,20.0,0.0
c0118,20,0.4177600475342771,0.874999998758012,0.45723995122373495,0.7628870259131172,0.3451269783788401,0.6865059875155235,0.2687459399812464,0.6181372865795041,0.20037723904522697,0.5051724924518443,0.08741244491756717,0.4177600475342771,0.0,,,,,,,,,15.0,0.3
c0119,42,0.20474121429033898,0.874999998758012,0.6702587844676731,0.6928808868384916,0.4881396725481526,0.6044062868382892,0.39966507254795025,0.5514360217111778,0.3466948074208388,0.4778603598840898,0.27311914559375083,0.36035489278366445,0.15561367849332547,0.30542749769494026,0.10068628340460128,0.26704431594819306,0.062303101657854076,0.21329316074644183,0.008551946456102855,,,30.0,0.0
c0120,45,0.22279397173827034,0.874999998758012,0.6522060270197417,0.8046051181943488,0.5818111464560785,0.6571844314465527,0.4343904597082824,0.5640994317885125,0.3413054600502422,0.4773360827065165,0.2545421109682462,0.3778808398599165,0.15508686812164615,0.31927595907824713,0.09648198733997679,0.2955041516036958,0.07271017986542547,0.2378029710521992,0.01500899931392885,,,25.0,0.0212765957446808
c0121,43,0.2042415756996733,0.874999998758012,0.6707584230583388,0.7464787679962056,0.5422371922965323,0.6185413236952263,0.414299747995553,0.5650040581495154,0.3607624824498421,0.5093465889659087,0.3051050132662354,0.41257682815303115,0.20833525245335785,0.3310072118503343,0.12676563615066103,0.27633610453507335,0.07209452883540005,0.21972313148838377,0.015481555788710466,,,30.0,0.0
c0122,35,0.23431861236965262,0.7938013629711698,0.5594827506015172,0.6125599361992661,0.37824132382961345,0.5329442080677588,0.29862559569810615,0.4400154808547475,0.20569686848509489,0.3970389176496114,0.1627203052799588,0.35802501026929456,0.12370639789964194,0.3030500035649058,0.06873139119525318,0.2609373425406115,0.026618730170958893,,,,,25.0,0.0
c0123,36,0.28800418853262144,0.874999998758012,0.5869958102253906,0.7215616920129465,0.43355750348032507,0.6249067549101986,0.3369025663775772,0.5284381283155845,0.240433939782963,0.45732891852437924,0.1693247299917578,0.4167994709030307,0.12879528237040927,0.3805840656140469,0.09257987708142545,0.32821301883564746,0.04020883030302602,,,,,25.0,0.0
c0124,23,0.44342792627039856,0.874999998758012,0.4315720724876135,0.735730142410643,0.2923022161402445,0.6819711559561108,0.23854322968571223,0.6402986294919222,0.1968707032215236,0.5706657183651767,0.1272377920947781,0.4843305500427141,0.040902623772315516,,,,,,,,,20.0,0.0
c0125,83,0.12200139858014114,0.627883647126396,0.5058822485462549,0.5759185904609598,0.4539171918808187,0.5472908761529682,0.4252894775728271,0.4389783562483201,0.31697695766817896,0.3575930672673827,0.23559166868724157,0.33340685455025837,0.21140545597011723,0.33341124578748776,0.21140984720734662,0.2576999039365599,0.13569850535641875,0.2476600508278318,0.12565865224769066,0.18708047765048508,0.06507907907034394,50.0,0.0
c0126,15,0.5375954037831631,0.874999998758012,0.337404594974849,0.78614228901193,0.2485468852287669,0.679298224506567,0.1417028207234039,0.6166230214793897,0.07902761769622668,0.5375954037831631,0.0,,,,,,,,,,,12.0,0.0
c0127,19,0.41873842215389684,0.874999998758012,0.4562615766041152,0.7697528150502793,0.3510143928963824,0.7526144880048137,0.33387606585091684,0.6583261340302504,0.23958771187635358,0.5344376728414522,0.11569925068755532,,,,,,,,,,,,0.0
c0128,26,0.2897181215663832,0.887931018575208,0.5982128970088247,0.7124172828667569,0.42269916130037366,0.653600185697848,0.36388206413146473,0.5691624558435725,0.2794443342771893,0.45136878039188233,0.16165065882549912,0.3751113308299831,0.08539320926359989,0.2988619956135232,0.00914387404714001,,,,,,,20.0,0.0
c0129,346,0.051335311477189616,0.874999998758012,0.8236646872808224,0.734042281900882,0.6827069704236924,0.6125343285558978,0.5611990170787082,0.5349493625245904,0.48361405104740074,0.502364206919613,0.4510288954424234,0.41586647548566835,0.36453116400847874,0.3775263254906487,0.32619101401345907,0.3370429112923487,0.2857075998151591,0.27242801380881343,0.2210927023316238,0.2365636871189195,0.1852283756417299,,0.2893258426966292
c0130,142,0.06128168079973547,0.7663668543074796,0.7050851735077441,0.5338863994785596,0.4726047186788242,0.46311206129797133,0.4018303804982359,0.39540181613896896,0.3341201353392335,0.3798696855164914,0.31858800471675597,0.347442246716413,0.28616056591667755,0.31469123014525485,0.2534095493455194,0.2752261312391393,0.21394445043940383,0.22013744013385828,0.1588557593341228,0.18388158049029638,0.1225998996905609,,0.6078431372549019
c0131,36,0.18121249763974134,0.7678307591729169,0.5866182615331755,0.55127354276777,0.3700610451280286,0.5050306668362082,0.3238181691964669,0.4467361970246724,0.26552369938493103,0.37698334338785777,0.19577084574811643,0.29180027907311007,0.11058778143336873,0.24612936694918033,0.06491686930943899,0.21900775289372323,0.03779525525398189,,,,,25.0,0.7804878048780488
c0132,53,0.22102956197829093,0.874999998758012,0.6539704367797211,0.8762826562482333,0.6552530942699424,0.8095616802707725,0.5885321182924815,0.7043232115780927,0.4832936495998018,0.5428065569627976,0.3217769949845066,0.4395959667692362,0.21856640479094525,0.3900531910307773,0.16902362905248636,0.3373737287530106,0.11634416677471965,0.2782244928124406,0.05719493083414967,0.23160204495298237,0.010572482974691433,40.0,0.087719298245614
c0133,29,0.2452445249109021,0.7998563262411806,0.5546118013302785,0.6123586840781283,0.36711415916722623,0.492275464957648,0.24703094004674592,0.4290953956464246,0.18385087073552253,0.36221948223530714,0.11697495732440505,0.3095675959572819,0.0643230710463798,0.2599705999053357,0.014726074994433624,,,,,,,20.0,0.1935483870967742
c0134,48,0.24079775761553626,0.874999998758012,0.6342022411424758,0.9473994474396745,0.7066016898241383,0.7763715386433163,0.5355737810277801,0.6479397793392849,0.4071420217237487,0.5870212278430587,0.3462234702275224,0.48034293589304194,0.23954517827750568,0.3758318043325588,0.13503404671702254,0.342470158367526,0.10167240075198972,0.2844078181858137,0.043610060570277415,,,40.0,0.1071428571428571
c0135,34,0.39998791376226434,0.874999998758012,0.4750120849957477,0.7541680302258574,0.3541801164635931,0.6562308677138665,0.2562429539516022,0.6196340125195249,0.21964609875726054,0.5910842217009833,0.19109630793871896,0.5129304062039166,0.11294249244165228,0.4468206409058776,0.04683272714361325,0.4526215899660204,0.052633676203756086,,,,,25.0,0.0
c0136,77,0.12905226864852368,0.874999998758012,0.7459477301094883,0.7261061779883041,0.5970539093397804,0.6299282168791903,0.5008759482306666,0.5615272714265254,0.43247500277800166,0.4592914239546755,0.3302391553061518,0.3541851881426923,0.2251329194941686,0.3041183174719389,0.17506604882341523,0.2596390048165956,0.1305867361680719,0.21082604680393577,0.08177377815541209,0.18220638654550492,0.05315411789698124,40.0,0.4125
c0137,79,0.20614113050980523,0.874999998758012,0.6688588682482068,0.797180484980688,0.5910393544708828,0.7724381697367783,0.566297039226973,0.7909005408604567,0.5847594103506515,0.8314148805047804,0.6252737499949752,0.8356576621773428,0.6295165316675376,0.5924287526965322,0.38628762218672696,0.5196475657761981,0.3135064352663929,0.4115738926254181,0.20543276211561287,0.2698576735555031,0.06371654304569788,50.0,0.2
c0138,15,0.5387011772983071,0.874999998758012,0.3362988214597049,0.6986483237488608,0.15994714645055363,0.63522167342669,0.09652049612838287,0.5924258439464659,0.05372466664815878,0.5387011772983071,0.0,,,,,,,,,,,10.0,0.0
c0139,36,0.26706223449820177,0.874999998758012,0.6079377642598103,0.956462760690907,0.6894005261927052,0.8569039439715749,0.5898417094733731,0.7233022827701094,0.45624004827190767,0.5841480420789047,0.3170858075807029,0.44857478005051127,0.1815125455523095,0.3588022052487201,0.09173997075051832,0.30041671250958596,0.03335447801138419,,,,,25.0,0.0
c0140,44,0.2797103210124578,0.874999998758012,0.5952896777455543,0.7437300854546457,0.4640197644421879,0.7392320903889577,0.45952176937649986,0.7688086038144855,0.48909828280202766,0.809044745332429,0.5293344243199711,0.7253278357241277,0.44561751471166994,0.5272178422604435,0.24750752124798575,0.40544823462062796,0.12573791360817016,0.29598327492431775,0.016272953911859955,,,40.0,0.0
c0141,22,0.38670674881127376,0.874999998758012,0.4882932499467383,0.7287854070645892,0.3420786582533154,0.6689219205234855,0.2822151717122118,0.6018448168241262,0.2151380680128524,0.505236402352046,0.11852965354077227,0.41493040393401465,0.028223655122740887,,,,,,,,,20.0,0.0
c0142,17,0.4783390057304461,0.874999998758012,0.39666099302756597,0.8449937286553817,0.3666547229249356,0.6964889913152292,0.21814998558478316,0.6182522638053194,0.13991325807487331,0.5215486981714025,0.043209692440956404,,,,,,,,,,,15.0,0.0
