event,type,start,end,n_days,total_return_pct,baseline_surprise,mean_excess,sigma_final,sigma_range,epsilon_final,a_hat_sigma_t,sigmoid_k_sigma_t,sigmoid_r2_sigma_t,a_hat_epsilon_t,sigmoid_k_epsilon_t,sigmoid_r2_epsilon_t,hooke_r2,hooke_E,hooke_p,a_hat_sigma_eps,sigmoid_k_sigma_eps,sigmoid_r2_sigma_eps,surp_1st_half,surp_2nd_half,surp_acceleration,status
Calm_2024_4_Aug2,calm,2024-04-15,2024-06-22,48,6.932904609234836,0.9307100960575372,0.06577329834777298,3.157118320693103,5.458709313687785,-0.4951212062154283,0.20168861948432693,30.946532138455083,0.7978192258191661,0.010000000000000116,0.5000000000000001,0.0,0.1180991680116302,-2.8105225380743724,0.01677993789139053,0.030360037533036396,43.106378477392774,0.02962607649676674,0.26544361588024423,-0.13389701918469826,-0.3993406350649425,OK
Calm_2003_4_Tari,calm,2003-04-15,2003-06-02,33,9.443474680529352,1.71153979355888,-0.21481702775967404,-7.088961916069243,7.233507752311696,0.6997878461578845,0.989999999075201,0.5000000000000198,0.0,0.7774210573621421,2.161257214049085,0.995780572933271,0.8891443323594834,-11.954574619495645,2.3463467578773394e-16,0.989999999075201,0.5000000000000198,0.0,-0.2220942597586717,-0.20796786823120564,0.014126391527466059,OK
Calm_2004_4_Tari,calm,2004-04-15,2004-06-02,34,-0.22929133120185297,0.8795954311754001,0.32696367656701153,11.116765003278392,11.887542332740463,0.5100244389463477,0.2454888733245313,4.96422042325891,0.9746889529257016,0.7849226910015433,5.1444006230274075,0.9954798766878754,0.7113702743016439,18.08799727432437,3.8048400729888373e-10,0.43071520718527323,16.372148332413364,0.8899293660400086,0.5215375852439813,0.13238976789004187,-0.38914781735393944,OK
Calm_2005_4_Tari,calm,2005-04-15,2005-06-02,34,4.310335040630142,0.8100544678791244,0.3559770788744424,12.103220681731042,10.869166678096667,0.9212704528803413,0.13427269070287107,5.001419944529843,0.9829651092134944,0.7096091457956776,2.199446269049873,0.9957937808248989,0.8407711628143374,11.502129353640479,2.591749348254138e-14,0.13427269070287107,5.001419944529843,0.9829651092134944,0.5368825087395157,0.17507164900936895,-0.36181085973014676,OK
Calm_2006_4_Tari,calm,2006-04-15,2006-06-02,34,0.2253110827204141,0.7500326954432696,0.46757893240573517,15.897683701794998,16.166079111974955,0.06860691358669546,0.726503601781664,8.458957366354479,0.9760262998493724,0.010000015248135383,0.5000000000052273,0.0,0.2262969044376066,-62.776397866696605,0.004461788307413821,0.010000247073001024,0.5000000005145818,0.0,0.1346777154324729,0.8004801493789976,0.6658024339465247,OK
Calm_2007_4_Tari,calm,2007-04-15,2007-06-02,34,6.028064047308823,0.6306643692627798,0.1842394713196176,6.264142024866999,5.825542918278748,2.8317410162029266,0.6048294713868994,2.3590097223383717,0.960027312601896,0.39885460761100355,2.7680190213386076,0.9991277985892636,0.9524944496879642,2.0412182984268252,9.634212523219202e-23,0.6048294713868994,2.3590097223383717,0.960027312601896,0.14553508554014336,0.22294385709909187,0.07740877155894851,OK
Calm_2009_10_Tari,calm,2009-10-15,2009-12-02,34,1.7748003170281024,1.7293178371320908,-0.18280675654371584,-6.215429722486339,6.386573466808007,-0.18462169251863547,0.010000000000000002,77.80566363267556,0.0,0.9142116952902523,30.712010095422837,0.03532417124511189,0.05328595798300082,-5.24008789415337,0.18902184335988104,0.010000000005572841,0.5000000000000001,0.0,-0.06524747375265015,-0.30036603933478156,-0.2351185655821314,OK
Calm_2010_4_Tari,calm,2010-04-15,2010-06-02,34,-8.961131764142461,1.1617254946809652,0.934131385135373,31.76046709460268,32.38832044278947,1.0117065073986973,0.5235687604564514,4.791980596740726,0.9863292213000464,0.81076941860111,6.459959357732908,0.997355101282946,0.8530965923588637,31.71925144615874,7.0926638112221905e-15,0.533154620033813,5.123254410794583,0.9758376010273904,0.8318211218980238,1.036441648372722,0.20462052647469808,OK
Calm_2012_4_Tari,calm,2012-04-15,2012-06-02,34,-6.548022388752206,1.6040869900147254,-0.22481603570942993,-7.643745214120621,10.49790797774938,-2.8270839017519167,0.9899999093600924,0.500000000000867,0.0,0.9899999999999752,0.5000000000000001,0.0,0.9215960538986373,3.717036487021604,2.965027542047073e-19,0.7456425516876438,4.494257387623101,0.9517959598980226,-0.377167181738372,-0.07246488968048798,0.304702292057884,OK
Calm_2013_4_Tari,calm,2013-04-15,2013-06-02,34,2.928218264018434,0.8526264945961839,0.3885274658593219,13.209933839216944,7.444773245816144,0.3192349066825765,0.012676012933240345,6.1046960546376585,0.9058781884372253,0.42339102996317296,5.375436564728493,0.995368311747299,0.7276495309625193,9.788654636974627,1.4872979024317208e-10,0.010000000000124099,5.746223361784333,0.8729651079828201,0.6466870838388212,0.13036784787982228,-0.516319235958999,OK
Calm_2014_4_Tari,calm,2014-04-15,2014-06-02,33,5.44441490993115,0.8211750402886533,0.01604087626230674,0.5293489166561225,1.7385093110946426,-0.1280080013238457,0.010000000000017875,30.565131503008814,0.21857870339873087,0.010000008995593461,0.5000000000022661,0.0,0.04499431880398257,-0.971373902758718,0.2359823309135525,0.739164266229756,0.5000000000000039,0.0,0.08234621314327521,-0.046364146684487115,-0.12871035982776233,OK
Calm_2016_4_Tari,calm,2016-04-15,2016-06-02,34,1.3941879464577145,1.3178665477236386,-0.3827944560396043,-13.015011505346544,12.397679633992603,-1.8442119746126742,0.9899999999999379,0.5000000000000001,0.0,0.010000006779283293,0.5000000000110395,0.0,0.9446288618638831,5.815237214198041,1.1223583825582859e-21,0.9899999999997379,2.180109909141061,0.9500453195330668,-0.49630565944812965,-0.2692832526310789,0.22702240681705077,OK
Calm_2017_4_Tari,calm,2017-04-15,2017-06-02,34,5.014820367608652,0.5821164304300309,0.23792309251933136,8.089385145657266,7.75156707784523,-0.8700983400919192,0.6586533734070876,199.99999999999014,0.9467082612476315,0.9899999288706713,0.5000000000007655,0.0,0.5642064037241635,-8.465768480634422,3.0857326769027156e-07,0.9899999989116587,0.5000000000022504,0.0,0.07570125524381602,0.4001449297948468,0.32444367455103074,OK
Calm_2020_10_Tari,calm,2020-10-15,2020-12-02,34,5.420608411789818,1.6357511512343117,-0.019320249165917402,-0.6568884716411911,7.715687067189605,-1.5550822293361377,0.25810770929078597,185.7857230041356,0.7098696531210598,0.010000017221939668,0.5000000000324247,0.0,0.15802530846738735,-2.105605190882809,0.019906432458599587,0.06919191439527111,44.25572005181117,0.05349897540478776,0.2500948274063721,-0.28873532573820687,-0.5388301531445789,OK
Calm_2021_4_Tari,calm,2021-04-15,2021-06-02,34,2.1582430442159684,1.2199125717808017,-0.04820089733677777,-1.6388305094504438,5.17244198629272,-0.5681499981394887,0.567239876264386,199.99999999999997,0.4507943643239769,0.010000000000000129,0.5000000000000001,0.0,0.042284848275206774,-2.0708796329496453,0.24332912452860997,0.010000000000189463,0.5000000000000001,0.0,-0.22564012688522017,0.1292383322116646,0.35487845909688476,OK
Calm_2023_4_Tari,calm,2023-04-15,2023-06-02,34,3.748252541858599,1.5295590494290061,-0.24594326349200035,-8.362070958728012,8.172736603994608,-1.3970692331645411,0.010000075726175643,0.5000000000724986,0.0,0.010000000458941697,0.5000000000000487,0.0,0.7442352716723005,5.36958317661536,5.3861385820712946e-11,0.3599942528638855,12.576682121274429,0.8977605479805302,-0.16457176050406672,-0.32731476647993396,-0.16274300597586724,OK
Calm_2024_4_Tari,calm,2024-04-15,2024-06-02,34,3.2338191400065552,0.9307100960575372,0.17153292123686562,5.832119322053431,5.458709313687785,-0.40208718296362567,0.2989181942190121,18.950641715525315,0.9422691407529982,0.010000000000000021,0.5000000000000001,0.0,0.24419546298725248,-6.050284192558942,0.002973750141924431,0.010000000000000002,0.5000000000000001,0.0,0.36873978736826213,-0.025673944894530832,-0.39441373226279297,OK
